# Title: Europe Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
200405,-0.08
200406,0.37
200407,0.45
200408,1.23
200409,0.81
200410,1.32
200411,0.61
200412,1.14
200501,2.11
200502,-0.27
200503,-0.38
200504,1.09
200505,0.84
200506,0.64
200507,1.28
200508,0.6
200509,1.25
200510,1.19
200511,0.73
200512,0.65
200601,-0.49
200602,-0.37
200603,-0.59
200604,1.03
200605,0.87
200606,1.25
200607,2.04
200608,1.2
200609,1.81
200610,1.95
200611,1.6
200612,2.47
200701,3.21
200702,1.34
200703,2.53
200704,1.54
200705,1.82
200706,1.71
200707,0.99
200708,1.3
200709,0.25
200710,0.96
200711,-0.08
200712,0.99
200801,1.83
200802,2.51
200803,1.81
200804,1.48
200805,0.96
200806,1.25
200807,0.97
200808,1.14
200809,0.12
200810,1.1
200811,1.06
200812,1.17
200901,0.64
200902,0.89
200903,0.92
200904,1.55
200905,1.21
200906,0.91
200907,1.22
200908,1.16
200909,1.26
200910,0.64
200911,2
200912,0.64
201001,-0.87
201002,0.24
201003,0.66
201004,1.26
201005,0.93
201006,1.1
201007,2.37
201008,1.76
201009,0.68
201010,-0.17
201011,1.35
201012,-1.05
201101,0.95
201102,-0.22
201103,0.91
201104,1.97
201105,1.2
201106,1.51
201107,1.11
201108,1.18
201109,1.92
201110,0.86
201111,0.79
201112,2.29
201201,1.24
201202,-1.93
201203,1.53
201204,1.2
201205,1.54
201206,1.33
201207,1.57
201208,1.62
201209,1.27
201210,1.36
201211,2.02
201212,-0.28
201301,0.92
201302,1.4
201303,-0.77
201304,0.91
201305,1.57
201306,1.26
201307,1.27
201308,1.49
201309,0.6
201310,1.23
201311,1.77
201312,1.35
201401,1.68
201402,3.02
201403,2.96
201404,2.04
201405,1.15
201406,0.81
201407,1.82
201408,1.32
201409,1.5
201410,1.53
201411,1.61
201412,1.65
201501,2.12
201502,1.93
201503,2.16
201504,1.17
201505,1.16
201506,0.76
201507,1.56
201508,1.82
201509,1.87
201510,0.71
201511,2.38
201512,2.91
201601,0.68
201602,3.54
201603,1.91
201604,1.98
201605,1.39
201606,1.7
201607,1.62
201608,1.42
201609,2.03
201610,0.52
201611,0.41
201612,0.81
201701,0.02
201702,1.8
201703,2.76
201704,0.76
201705,1.01
201706,1.77
201707,1.19
201708,1.82
201709,1.22
201710,1.26
201711,1.12
201712,1.89
201801,2.47
201802,0.3
201803,0.03
201804,2.83
201805,2.88
201806,1.92
201807,2.44
201808,2.45
201809,2.1
201810,1.82
201811,1.45
201812,1.53
201901,0.9
201902,2.76
201903,2.26
201904,1.58
201905,0.65
201906,2.82
201907,1.23
201908,1.82
201909,1.35
201910,1.86
201911,1.83
201912,2.78
202001,3.15
202002,3.64
202003,2.5
202004,1.44
202005,0.55
202006,1.92
202007,1.21
202008,1.99
202009,2.38
202010,2.17
202011,2.15
202012,2.38
202101,1.55
202102,1.55
202103,1.28
202104,0.48
202105,0.54
202106,2.29
202107,2.42
202108,1.28
202109,1
202110,0.93
202111,1.41
202112,0.88
202201,1.95
202202,2.98
202203,1.15
202204,0.91
202205,1.36
202206,2.45
202207,1.87
202208,2.81
202209,0.95
202210,2.47
202211,2.18
202212,1.77
202301,3.33
202302,2.28
202303,2.1
202304,1.21
202305,1.04
202306,2.04
202307,1.87
202308,2.49
202309,3.22
202310,2.4
202311,1.52
202312,1.97
202401,1.71
202402,4.15
202403,2.96
202404,2.64
202405,2.01
202406,2.6
202407,2.62
202408,3.01
202409,2.58
202410,2
202411,1.55
202412,2.12
202501,3.23
202502,1.59
202503,3.26
202504,2.11
202505,0.83
202506,2.12
